order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extract_time,source
330,622,4,2016-07-24,2016-07-27,2016-07-27,2,6,1714409902.288391,DB
331,642,4,2016-07-24,2016-07-26,2016-07-25,2,6,1714409902.288391,DB
332,659,4,2016-07-24,2016-07-26,2016-07-26,2,7,1714409902.288391,DB
333,779,4,2016-07-25,2016-07-27,2016-07-26,2,6,1714409902.288391,DB
334,1112,4,2016-07-25,2016-07-28,2016-07-27,2,7,1714409902.288391,DB
335,1193,4,2016-07-25,2016-07-27,2016-07-26,2,6,1714409902.288391,DB
336,1030,4,2016-07-26,2016-07-29,2016-07-27,2,7,1714409902.288391,DB
337,1252,4,2016-07-26,2016-07-27,2016-07-28,2,7,1714409902.288391,DB
338,1333,4,2016-07-28,2016-07-29,2016-07-30,1,3,1714409902.288391,DB
339,1110,4,2016-07-28,2016-07-31,2016-07-29,2,7,1714409902.288391,DB
340,963,4,2016-07-29,2016-07-30,2016-07-31,2,7,1714409902.288391,DB
341,1357,4,2016-07-31,2016-08-03,2016-08-01,1,3,1714409902.288391,DB
342,806,4,2016-07-31,2016-08-01,2016-08-03,2,7,1714409902.288391,DB
343,961,4,2016-07-31,2016-08-02,2016-08-01,2,7,1714409902.288391,DB
344,750,4,2016-08-01,2016-08-03,2016-08-02,2,6,1714409902.288391,DB
345,1299,4,2016-08-01,2016-08-04,2016-08-03,2,6,1714409902.288391,DB
346,584,4,2016-08-01,2016-08-03,2016-08-02,3,9,1714409902.288391,DB
347,1004,4,2016-08-02,2016-08-03,2016-08-05,2,6,1714409902.288391,DB
348,907,4,2016-08-02,2016-08-05,2016-08-04,3,9,1714409902.288391,DB
349,30,3,2016-08-03,2016-08-03,,1,3,1714409902.288391,DB
350,31,3,2016-08-03,2016-08-03,,1,3,1714409902.288391,DB
351,1307,4,2016-08-03,2016-08-06,2016-08-04,1,2,1714409902.288391,DB
352,16,4,2016-08-03,2016-08-04,2016-08-06,2,7,1714409902.288391,DB
353,1387,4,2016-08-03,2016-08-06,2016-08-06,2,7,1714409902.288391,DB
354,551,4,2016-08-03,2016-08-05,2016-08-06,3,8,1714409902.288391,DB
355,1011,4,2016-08-03,2016-08-05,2016-08-05,3,8,1714409902.288391,DB
356,1189,4,2016-08-04,2016-08-07,2016-08-06,2,6,1714409902.288391,DB
357,14,3,2016-08-05,2016-08-05,,3,8,1714409902.288391,DB
358,1042,4,2016-08-05,2016-08-07,2016-08-07,2,7,1714409902.288391,DB
359,441,4,2016-08-07,2016-08-10,2016-08-10,2,7,1714409902.288391,DB
360,1300,4,2016-08-07,2016-08-09,2016-08-10,2,6,1714409902.288391,DB
361,994,4,2016-08-08,2016-08-09,2016-08-11,2,6,1714409902.288391,DB
362,187,4,2016-08-09,2016-08-11,2016-08-11,1,2,1714409902.288391,DB
363,834,4,2016-08-11,2016-08-12,2016-08-13,3,8,1714409902.288391,DB
364,373,4,2016-08-12,2016-08-14,2016-08-13,2,6,1714409902.288391,DB
365,981,4,2016-08-13,2016-08-14,2016-08-15,2,6,1714409902.288391,DB
366,1054,4,2016-08-13,2016-08-14,2016-08-14,3,9,1714409902.288391,DB
367,527,4,2016-08-14,2016-08-15,2016-08-15,2,7,1714409902.288391,DB
368,995,4,2016-08-14,2016-08-15,2016-08-17,2,7,1714409902.288391,DB
369,1285,4,2016-08-15,2016-08-18,2016-08-18,1,3,1714409902.288391,DB
370,758,4,2016-08-15,2016-08-18,2016-08-18,2,7,1714409902.288391,DB
371,891,4,2016-08-15,2016-08-16,2016-08-18,2,7,1714409902.288391,DB
372,132,4,2016-08-16,2016-08-18,2016-08-18,2,6,1714409902.288391,DB
373,337,4,2016-08-16,2016-08-19,2016-08-17,2,7,1714409902.288391,DB
374,1313,4,2016-08-17,2016-08-19,2016-08-18,1,2,1714409902.288391,DB
375,536,4,2016-08-17,2016-08-20,2016-08-20,2,7,1714409902.288391,DB
376,825,4,2016-08-17,2016-08-19,2016-08-18,2,6,1714409902.288391,DB
377,1355,4,2016-08-17,2016-08-19,2016-08-20,2,6,1714409902.288391,DB
378,475,4,2016-08-17,2016-08-20,2016-08-20,3,9,1714409902.288391,DB
379,954,4,2016-08-18,2016-08-21,2016-08-21,2,7,1714409902.288391,DB
380,1156,4,2016-08-19,2016-08-20,2016-08-21,2,7,1714409902.288391,DB
381,1297,4,2016-08-19,2016-08-21,2016-08-21,2,7,1714409902.288391,DB
382,199,4,2016-08-20,2016-08-23,2016-08-23,2,6,1714409902.288391,DB
383,331,4,2016-08-20,2016-08-23,2016-08-22,2,7,1714409902.288391,DB
384,410,4,2016-08-20,2016-08-22,2016-08-23,2,7,1714409902.288391,DB
385,1274,4,2016-08-20,2016-08-23,2016-08-22,2,7,1714409902.288391,DB
386,1362,4,2016-08-20,2016-08-23,2016-08-23,2,6,1714409902.288391,DB
387,451,4,2016-08-20,2016-08-21,2016-08-21,3,8,1714409902.288391,DB
388,1080,4,2016-08-21,2016-08-24,2016-08-23,3,8,1714409902.288391,DB
389,53,4,2016-08-22,2016-08-24,2016-08-25,1,3,1714409902.288391,DB
390,576,4,2016-08-22,2016-08-24,2016-08-25,3,9,1714409902.288391,DB
391,61,3,2016-08-23,2016-08-23,,3,9,1714409902.288391,DB
392,176,4,2016-08-23,2016-08-26,2016-08-24,1,3,1714409902.288391,DB
393,368,4,2016-08-25,2016-08-26,2016-08-27,2,6,1714409902.288391,DB
394,522,4,2016-08-26,2016-08-28,2016-08-29,1,3,1714409902.288391,DB
395,144,4,2016-08-26,2016-08-27,2016-08-29,2,6,1714409902.288391,DB
396,542,4,2016-08-27,2016-08-30,2016-08-29,2,6,1714409902.288391,DB
397,1437,4,2016-08-28,2016-08-31,2016-08-29,2,7,1714409902.288391,DB
398,447,4,2016-08-29,2016-08-30,2016-09-01,1,2,1714409902.288391,DB
399,1001,4,2016-08-29,2016-09-01,2016-09-01,2,7,1714409902.288391,DB
400,1295,4,2016-08-29,2016-08-30,2016-08-31,2,6,1714409902.288391,DB
401,103,4,2016-08-30,2016-09-02,2016-09-01,2,6,1714409902.288391,DB
402,1335,4,2016-08-30,2016-09-01,2016-08-31,2,6,1714409902.288391,DB
403,578,4,2016-08-31,2016-09-01,2016-09-02,1,3,1714409902.288391,DB
404,396,4,2016-08-31,2016-09-03,2016-09-01,2,7,1714409902.288391,DB
405,603,4,2016-08-31,2016-09-01,2016-09-01,2,6,1714409902.288391,DB
406,1380,4,2016-08-31,2016-09-02,2016-09-01,2,7,1714409902.288391,DB
407,77,3,2016-09-01,2016-09-01,,3,8,1714409902.288391,DB
408,1071,4,2016-09-01,2016-09-02,2016-09-02,1,2,1714409902.288391,DB
409,416,4,2016-09-01,2016-09-04,2016-09-04,2,7,1714409902.288391,DB
410,1151,4,2016-09-01,2016-09-03,2016-09-02,2,6,1714409902.288391,DB
411,261,4,2016-09-02,2016-09-04,2016-09-04,1,3,1714409902.288391,DB
412,1202,4,2016-09-02,2016-09-04,2016-09-04,1,3,1714409902.288391,DB
413,717,4,2016-09-02,2016-09-05,2016-09-03,2,6,1714409902.288391,DB
414,917,4,2016-09-03,2016-09-06,2016-09-06,2,7,1714409902.288391,DB
415,1265,4,2016-09-03,2016-09-06,2016-09-06,2,7,1714409902.288391,DB
416,1377,4,2016-09-03,2016-09-04,2016-09-06,2,7,1714409902.288391,DB
417,359,4,2016-09-04,2016-09-05,2016-09-06,1,3,1714409902.288391,DB
418,88,4,2016-09-04,2016-09-05,2016-09-05,2,6,1714409902.288391,DB
419,14,4,2016-09-04,2016-09-07,2016-09-06,3,8,1714409902.288391,DB
420,72,4,2016-09-05,2016-09-06,2016-09-07,1,3,1714409902.288391,DB
421,240,4,2016-09-05,2016-09-06,2016-09-08,1,3,1714409902.288391,DB
422,398,4,2016-09-06,2016-09-07,2016-09-09,2,6,1714409902.288391,DB
423,1397,4,2016-09-06,2016-09-09,2016-09-09,2,7,1714409902.288391,DB
424,67,4,2016-09-08,2016-09-11,2016-09-11,1,3,1714409902.288391,DB
425,843,4,2016-09-08,2016-09-11,2016-09-11,2,6,1714409902.288391,DB
426,944,4,2016-09-08,2016-09-10,2016-09-10,2,6,1714409902.288391,DB
427,434,4,2016-09-09,2016-09-10,2016-09-11,1,2,1714409902.288391,DB
428,1039,4,2016-09-09,2016-09-12,2016-09-10,2,6,1714409902.288391,DB
429,153,4,2016-09-10,2016-09-12,2016-09-12,3,8,1714409902.288391,DB
430,272,4,2016-09-11,2016-09-13,2016-09-12,2,6,1714409902.288391,DB
431,1217,4,2016-09-11,2016-09-12,2016-09-12,2,6,1714409902.288391,DB
432,169,4,2016-09-12,2016-09-15,2016-09-14,1,2,1714409902.288391,DB
433,1062,4,2016-09-12,2016-09-15,2016-09-13,2,6,1714409902.288391,DB
434,726,4,2016-09-13,2016-09-15,2016-09-14,2,6,1714409902.288391,DB
435,77,4,2016-09-14,2016-09-15,2016-09-16,3,9,1714409902.288391,DB
436,791,4,2016-09-16,2016-09-19,2016-09-19,2,7,1714409902.288391,DB
437,1085,4,2016-09-16,2016-09-18,2016-09-18,2,7,1714409902.288391,DB
438,314,4,2016-09-16,2016-09-19,2016-09-18,3,8,1714409902.288391,DB
439,149,4,2016-09-17,2016-09-20,2016-09-18,2,6,1714409902.288391,DB
440,882,4,2016-09-17,2016-09-18,2016-09-19,2,7,1714409902.288391,DB
441,704,4,2016-09-18,2016-09-19,2016-09-19,1,2,1714409902.288391,DB
442,667,4,2016-09-18,2016-09-21,2016-09-21,2,7,1714409902.288391,DB
443,1371,4,2016-09-18,2016-09-19,2016-09-20,2,6,1714409902.288391,DB
444,30,4,2016-09-19,2016-09-20,2016-09-21,1,2,1714409902.288391,DB
445,362,4,2016-09-19,2016-09-22,2016-09-22,2,6,1714409902.288391,DB
446,399,4,2016-09-19,2016-09-21,2016-09-20,2,7,1714409902.288391,DB
447,808,4,2016-09-20,2016-09-23,2016-09-22,3,8,1714409902.288391,DB
448,101,4,2016-09-21,2016-09-22,2016-09-24,2,6,1714409902.288391,DB
449,492,4,2016-09-21,2016-09-24,2016-09-22,2,7,1714409902.288391,DB
450,575,4,2016-09-21,2016-09-24,2016-09-23,2,7,1714409902.288391,DB
451,1146,4,2016-09-21,2016-09-23,2016-09-22,2,7,1714409902.288391,DB
452,997,4,2016-09-22,2016-09-23,2016-09-24,2,7,1714409902.288391,DB
453,1028,4,2016-09-22,2016-09-24,2016-09-25,2,7,1714409902.288391,DB
454,988,4,2016-09-23,2016-09-25,2016-09-26,2,6,1714409902.288391,DB
455,1055,4,2016-09-23,2016-09-24,2016-09-24,2,7,1714409902.288391,DB
456,1061,4,2016-09-23,2016-09-26,2016-09-25,3,9,1714409902.288391,DB
457,1349,4,2016-09-24,2016-09-27,2016-09-27,1,3,1714409902.288391,DB
458,197,4,2016-09-25,2016-09-28,2016-09-26,2,6,1714409902.288391,DB
459,874,4,2016-09-25,2016-09-28,2016-09-26,2,6,1714409902.288391,DB
460,691,4,2016-09-25,2016-09-27,2016-09-26,3,8,1714409902.288391,DB
461,853,4,2016-09-26,2016-09-27,2016-09-27,2,7,1714409902.288391,DB
462,852,4,2016-09-27,2016-09-28,2016-09-29,2,6,1714409902.288391,DB
463,964,4,2016-09-27,2016-09-28,2016-09-28,3,8,1714409902.288391,DB
464,74,4,2016-09-28,2016-09-30,2016-09-29,2,7,1714409902.288391,DB
465,1198,4,2016-09-28,2016-10-01,2016-10-01,2,6,1714409902.288391,DB
466,1440,4,2016-09-28,2016-09-29,2016-10-01,2,7,1714409902.288391,DB
467,555,4,2016-09-28,2016-09-30,2016-09-30,3,8,1714409902.288391,DB
468,1261,4,2016-09-29,2016-10-02,2016-09-30,1,3,1714409902.288391,DB
469,1089,4,2016-09-29,2016-10-02,2016-10-02,2,7,1714409902.288391,DB
470,641,4,2016-09-30,2016-10-02,2016-10-02,1,3,1714409902.288391,DB
471,697,4,2016-09-30,2016-10-02,2016-10-01,1,3,1714409902.288391,DB
472,468,4,2016-09-30,2016-10-01,2016-10-01,2,7,1714409902.288391,DB
473,549,4,2016-09-30,2016-10-02,2016-10-03,2,7,1714409902.288391,DB
474,553,4,2016-10-01,2016-10-04,2016-10-04,1,3,1714409902.288391,DB
475,241,4,2016-10-01,2016-10-04,2016-10-03,2,7,1714409902.288391,DB
476,559,4,2016-10-01,2016-10-04,2016-10-02,2,6,1714409902.288391,DB
477,449,4,2016-10-02,2016-10-05,2016-10-04,1,2,1714409902.288391,DB
478,304,4,2016-10-02,2016-10-05,2016-10-03,2,7,1714409902.288391,DB
479,984,4,2016-10-03,2016-10-04,2016-10-04,2,6,1714409902.288391,DB
480,686,4,2016-10-04,2016-10-07,2016-10-05,1,3,1714409902.288391,DB
481,481,4,2016-10-04,2016-10-07,2016-10-06,3,9,1714409902.288391,DB
482,513,4,2016-10-05,2016-10-06,2016-10-06,2,6,1714409902.288391,DB
483,703,4,2016-10-06,2016-10-07,2016-10-09,1,2,1714409902.288391,DB
484,421,4,2016-10-06,2016-10-09,2016-10-07,2,7,1714409902.288391,DB
485,465,4,2016-10-06,2016-10-08,2016-10-07,2,7,1714409902.288391,DB
486,709,4,2016-10-06,2016-10-08,2016-10-09,2,7,1714409902.288391,DB
487,827,4,2016-10-06,2016-10-09,2016-10-09,2,6,1714409902.288391,DB
488,921,4,2016-10-06,2016-10-09,2016-10-08,2,6,1714409902.288391,DB
489,899,4,2016-10-06,2016-10-08,2016-10-08,3,8,1714409902.288391,DB
490,876,4,2016-10-07,2016-10-10,2016-10-09,2,6,1714409902.288391,DB
491,1048,4,2016-10-08,2016-10-10,2016-10-11,1,2,1714409902.288391,DB
492,191,4,2016-10-09,2016-10-10,2016-10-12,1,2,1714409902.288391,DB
493,796,4,2016-10-09,2016-10-12,2016-10-11,1,3,1714409902.288391,DB
494,875,4,2016-10-09,2016-10-10,2016-10-11,2,6,1714409902.288391,DB
495,712,4,2016-10-10,2016-10-12,2016-10-13,1,3,1714409902.288391,DB
496,193,4,2016-10-10,2016-10-12,2016-10-11,2,6,1714409902.288391,DB
497,785,4,2016-10-10,2016-10-11,2016-10-11,2,6,1714409902.288391,DB
498,1331,4,2016-10-10,2016-10-12,2016-10-11,2,6,1714409902.288391,DB
499,260,4,2016-10-11,2016-10-14,2016-10-13,1,2,1714409902.288391,DB
500,148,4,2016-10-11,2016-10-12,2016-10-13,2,6,1714409902.288391,DB
501,977,4,2016-10-11,2016-10-12,2016-10-13,2,7,1714409902.288391,DB
502,401,4,2016-10-12,2016-10-13,2016-10-13,3,9,1714409902.288391,DB
503,932,4,2016-10-13,2016-10-16,2016-10-14,2,6,1714409902.288391,DB
504,1381,4,2016-10-14,2016-10-15,2016-10-15,1,2,1714409902.288391,DB
505,721,4,2016-10-14,2016-10-16,2016-10-17,2,6,1714409902.288391,DB
506,831,4,2016-10-14,2016-10-16,2016-10-16,2,6,1714409902.288391,DB
507,1378,4,2016-10-15,2016-10-17,2016-10-17,1,3,1714409902.288391,DB
508,1359,4,2016-10-15,2016-10-18,2016-10-18,2,6,1714409902.288391,DB
509,235,4,2016-10-16,2016-10-17,2016-10-17,2,7,1714409902.288391,DB
510,586,4,2016-10-17,2016-10-18,2016-10-18,2,7,1714409902.288391,DB
511,377,4,2016-10-18,2016-10-20,2016-10-19,2,7,1714409902.288391,DB
512,8,4,2016-10-19,2016-10-22,2016-10-20,2,7,1714409902.288391,DB
513,155,4,2016-10-19,2016-10-21,2016-10-21,2,6,1714409902.288391,DB
514,927,4,2016-10-19,2016-10-21,2016-10-20,2,7,1714409902.288391,DB
515,986,4,2016-10-19,2016-10-20,2016-10-22,2,6,1714409902.288391,DB
516,111,4,2016-10-21,2016-10-23,2016-10-24,2,6,1714409902.288391,DB
517,613,4,2016-10-21,2016-10-22,2016-10-24,2,6,1714409902.288391,DB
518,1374,4,2016-10-22,2016-10-24,2016-10-25,1,2,1714409902.288391,DB
519,54,4,2016-10-22,2016-10-23,2016-10-24,2,7,1714409902.288391,DB
520,639,4,2016-10-23,2016-10-26,2016-10-24,2,7,1714409902.288391,DB
521,664,4,2016-10-23,2016-10-25,2016-10-25,2,6,1714409902.288391,DB
522,724,4,2016-10-23,2016-10-24,2016-10-24,2,7,1714409902.288391,DB
523,1056,4,2016-10-24,2016-10-26,2016-10-27,2,6,1714409902.288391,DB
524,569,4,2016-10-25,2016-10-26,2016-10-27,1,2,1714409902.288391,DB
525,1315,4,2016-10-26,2016-10-28,2016-10-29,1,3,1714409902.288391,DB
526,1096,4,2016-10-26,2016-10-28,2016-10-28,2,6,1714409902.288391,DB
527,506,4,2016-10-27,2016-10-29,2016-10-28,1,2,1714409902.288391,DB
528,676,4,2016-10-28,2016-10-31,2016-10-31,2,7,1714409902.288391,DB
529,753,4,2016-10-28,2016-10-30,2016-10-31,2,7,1714409902.288391,DB
530,773,4,2016-10-28,2016-10-31,2016-10-31,2,6,1714409902.288391,DB
531,116,4,2016-10-28,2016-10-29,2016-10-30,3,8,1714409902.288391,DB
532,817,4,2016-10-29,2016-10-31,2016-10-30,2,7,1714409902.288391,DB
533,1334,4,2016-10-29,2016-11-01,2016-11-01,2,6,1714409902.288391,DB
534,1406,4,2016-10-29,2016-10-30,2016-10-31,2,7,1714409902.288391,DB
535,835,4,2016-10-29,2016-10-31,2016-11-01,3,9,1714409902.288391,DB
536,759,4,2016-10-31,2016-11-02,2016-11-01,1,3,1714409902.288391,DB
537,1353,4,2016-10-31,2016-11-01,2016-11-03,1,2,1714409902.288391,DB
538,341,4,2016-11-02,2016-11-05,2016-11-05,2,6,1714409902.288391,DB
539,1144,4,2016-11-02,2016-11-04,2016-11-03,2,7,1714409902.288391,DB
540,1429,4,2016-11-03,2016-11-05,2016-11-06,1,3,1714409902.288391,DB
541,1228,4,2016-11-04,2016-11-07,2016-11-07,1,3,1714409902.288391,DB
542,313,4,2016-11-04,2016-11-06,2016-11-05,2,7,1714409902.288391,DB
543,62,4,2016-11-06,2016-11-09,2016-11-08,2,6,1714409902.288391,DB
544,321,4,2016-11-06,2016-11-07,2016-11-08,2,7,1714409902.288391,DB
545,1108,4,2016-11-08,2016-11-10,2016-11-09,3,9,1714409902.288391,DB
546,470,4,2016-11-09,2016-11-12,2016-11-10,2,7,1714409902.288391,DB
547,20,4,2016-11-09,2016-11-11,2016-11-10,3,8,1714409902.288391,DB
548,739,4,2016-11-11,2016-11-13,2016-11-13,2,7,1714409902.288391,DB
549,64,3,2016-11-12,2016-11-12,,3,9,1714409902.288391,DB
550,892,4,2016-11-12,2016-11-14,2016-11-15,2,7,1714409902.288391,DB
551,1169,4,2016-11-12,2016-11-13,2016-11-13,2,6,1714409902.288391,DB
552,1282,4,2016-11-12,2016-11-15,2016-11-13,2,7,1714409902.288391,DB
553,913,4,2016-11-12,2016-11-13,2016-11-15,3,9,1714409902.288391,DB
554,104,4,2016-11-13,2016-11-14,2016-11-16,1,3,1714409902.288391,DB
555,212,4,2016-11-13,2016-11-14,2016-11-16,2,7,1714409902.288391,DB
556,61,4,2016-11-13,2016-11-14,2016-11-15,3,9,1714409902.288391,DB
557,1248,4,2016-11-14,2016-11-17,2016-11-15,2,6,1714409902.288391,DB
558,1443,4,2016-11-15,2016-11-16,2016-11-17,2,7,1714409902.288391,DB
559,959,4,2016-11-16,2016-11-17,2016-11-17,1,2,1714409902.288391,DB
560,1405,4,2016-11-18,2016-11-19,2016-11-21,2,6,1714409902.288391,DB
561,90,4,2016-11-19,2016-11-22,2016-11-22,2,6,1714409902.288391,DB
562,942,4,2016-11-19,2016-11-20,2016-11-22,2,7,1714409902.288391,DB
563,365,4,2016-11-20,2016-11-22,2016-11-21,2,6,1714409902.288391,DB
564,1058,4,2016-11-20,2016-11-23,2016-11-22,2,7,1714409902.288391,DB
565,894,4,2016-11-21,2016-11-22,2016-11-22,2,7,1714409902.288391,DB
566,298,4,2016-11-22,2016-11-25,2016-11-23,1,3,1714409902.288391,DB
567,1430,4,2016-11-22,2016-11-23,2016-11-23,1,2,1714409902.288391,DB
568,1275,4,2016-11-23,2016-11-25,2016-11-24,1,3,1714409902.288391,DB
569,707,4,2016-11-23,2016-11-24,2016-11-25,2,6,1714409902.288391,DB
570,989,4,2016-11-23,2016-11-24,2016-11-25,2,6,1714409902.288391,DB
571,5,4,2016-11-24,2016-11-25,2016-11-27,1,2,1714409902.288391,DB
572,178,4,2016-11-24,2016-11-26,2016-11-26,2,6,1714409902.288391,DB
573,423,4,2016-11-24,2016-11-26,2016-11-27,2,6,1714409902.288391,DB
574,833,4,2016-11-26,2016-11-27,2016-11-29,2,7,1714409902.288391,DB
575,33,4,2016-11-27,2016-11-28,2016-11-30,1,3,1714409902.288391,DB
576,1272,4,2016-11-27,2016-11-30,2016-11-28,1,3,1714409902.288391,DB
577,445,4,2016-11-27,2016-11-30,2016-11-29,2,6,1714409902.288391,DB
578,819,4,2016-11-27,2016-11-28,2016-11-29,2,7,1714409902.288391,DB
579,160,4,2016-11-27,2016-11-30,2016-11-29,3,8,1714409902.288391,DB
580,581,4,2016-11-30,2016-12-02,2016-12-02,1,3,1714409902.288391,DB
581,688,4,2016-12-03,2016-12-05,2016-12-06,1,3,1714409902.288391,DB
582,32,3,2016-12-04,2016-12-04,,1,2,1714409902.288391,DB
583,792,4,2016-12-04,2016-12-05,2016-12-07,2,7,1714409902.288391,DB
584,1209,4,2016-12-04,2016-12-05,2016-12-05,2,7,1714409902.288391,DB
585,1219,4,2016-12-04,2016-12-05,2016-12-05,2,7,1714409902.288391,DB
586,1306,4,2016-12-04,2016-12-06,2016-12-05,2,6,1714409902.288391,DB
587,487,4,2016-12-06,2016-12-08,2016-12-08,1,2,1714409902.288391,DB
588,102,4,2016-12-06,2016-12-07,2016-12-07,2,7,1714409902.288391,DB
589,719,4,2016-12-06,2016-12-07,2016-12-07,2,7,1714409902.288391,DB
590,990,4,2016-12-06,2016-12-09,2016-12-07,2,7,1714409902.288391,DB
591,1211,4,2016-12-06,2016-12-09,2016-12-09,2,7,1714409902.288391,DB
592,1232,4,2016-12-06,2016-12-08,2016-12-08,2,7,1714409902.288391,DB
593,50,4,2016-12-07,2016-12-10,2016-12-08,3,8,1714409902.288391,DB
594,1318,4,2016-12-07,2016-12-08,2016-12-08,3,8,1714409902.288391,DB
595,538,4,2016-12-08,2016-12-09,2016-12-11,1,2,1714409902.288391,DB
596,952,4,2016-12-08,2016-12-09,2016-12-09,1,3,1714409902.288391,DB
597,1121,4,2016-12-08,2016-12-09,2016-12-10,2,6,1714409902.288391,DB
598,40,3,2016-12-09,2016-12-09,,1,3,1714409902.288391,DB
599,1,4,2016-12-09,2016-12-10,2016-12-12,2,6,1714409902.288391,DB
600,624,4,2016-12-09,2016-12-12,2016-12-11,2,7,1714409902.288391,DB
601,683,4,2016-12-09,2016-12-10,2016-12-10,2,6,1714409902.288391,DB
602,823,4,2016-12-09,2016-12-10,2016-12-11,2,6,1714409902.288391,DB
603,1032,4,2016-12-09,2016-12-10,2016-12-10,2,7,1714409902.288391,DB
604,96,4,2016-12-10,2016-12-13,2016-12-12,2,7,1714409902.288391,DB
605,1208,4,2016-12-10,2016-12-11,2016-12-12,2,6,1714409902.288391,DB
606,18,4,2016-12-11,2016-12-12,2016-12-13,2,7,1714409902.288391,DB
607,309,4,2016-12-11,2016-12-14,2016-12-13,2,6,1714409902.288391,DB
608,1103,4,2016-12-12,2016-12-15,2016-12-14,1,3,1714409902.288391,DB
609,896,4,2016-12-12,2016-12-13,2016-12-14,2,7,1714409902.288391,DB
610,711,4,2016-12-13,2016-12-15,2016-12-14,2,6,1714409902.288391,DB
611,1073,4,2016-12-15,2016-12-17,2016-12-18,2,7,1714409902.288391,DB
612,634,4,2016-12-16,2016-12-17,2016-12-17,2,7,1714409902.288391,DB
613,1159,4,2016-12-17,2016-12-19,2016-12-19,2,7,1714409902.288391,DB
614,654,4,2016-12-18,2016-12-21,2016-12-21,1,2,1714409902.288391,DB
615,560,4,2016-12-19,2016-12-22,2016-12-21,3,9,1714409902.288391,DB
616,1444,4,2016-12-20,2016-12-23,2016-12-23,2,6,1714409902.288391,DB
617,118,4,2016-12-21,2016-12-23,2016-12-23,2,7,1714409902.288391,DB
618,131,4,2016-12-21,2016-12-22,2016-12-22,2,6,1714409902.288391,DB
619,454,4,2016-12-22,2016-12-25,2016-12-25,2,7,1714409902.288391,DB
620,466,4,2016-12-22,2016-12-24,2016-12-24,2,6,1714409902.288391,DB
621,1157,4,2016-12-23,2016-12-25,2016-12-24,2,6,1714409902.288391,DB
622,1398,4,2016-12-23,2016-12-26,2016-12-25,2,7,1714409902.288391,DB
623,678,4,2016-12-24,2016-12-26,2016-12-27,2,6,1714409902.288391,DB
624,814,4,2016-12-24,2016-12-25,2016-12-27,2,6,1714409902.288391,DB
625,1163,4,2016-12-25,2016-12-28,2016-12-26,1,2,1714409902.288391,DB
626,130,4,2016-12-25,2016-12-28,2016-12-27,2,7,1714409902.288391,DB
627,1119,4,2016-12-25,2016-12-26,2016-12-28,2,6,1714409902.288391,DB
628,561,4,2016-12-26,2016-12-29,2016-12-27,1,3,1714409902.288391,DB
629,973,4,2016-12-26,2016-12-27,2016-12-29,1,2,1714409902.288391,DB
630,1404,4,2016-12-26,2016-12-27,2016-12-28,2,6,1714409902.288391,DB
631,855,4,2016-12-27,2016-12-29,2016-12-29,1,3,1714409902.288391,DB
632,163,4,2016-12-27,2016-12-29,2016-12-29,2,7,1714409902.288391,DB
633,1040,4,2016-12-28,2016-12-31,2016-12-30,3,8,1714409902.288391,DB
634,27,4,2016-12-29,2017-01-01,2016-12-30,2,6,1714409902.288391,DB
635,520,4,2016-12-30,2017-01-02,2016-12-31,2,6,1714409902.288391,DB
636,532,4,2017-01-03,2017-01-04,2017-01-05,1,2,1714409902.288391,DB
637,512,4,2017-01-03,2017-01-05,2017-01-05,2,6,1714409902.288391,DB
638,1302,4,2017-01-04,2017-01-05,2017-01-06,2,7,1714409902.288391,DB
639,550,4,2017-01-06,2017-01-07,2017-01-07,2,6,1714409902.288391,DB
640,1093,4,2017-01-06,2017-01-08,2017-01-07,2,6,1714409902.288391,DB
641,673,4,2017-01-07,2017-01-10,2017-01-08,1,3,1714409902.288391,DB
642,847,4,2017-01-07,2017-01-09,2017-01-10,2,7,1714409902.288391,DB
643,901,4,2017-01-08,2017-01-09,2017-01-11,1,3,1714409902.288391,DB
644,439,4,2017-01-08,2017-01-11,2017-01-10,2,6,1714409902.288391,DB
645,1199,4,2017-01-08,2017-01-11,2017-01-10,2,6,1714409902.288391,DB
646,975,4,2017-01-09,2017-01-12,2017-01-11,1,2,1714409902.288391,DB
647,283,4,2017-01-09,2017-01-10,2017-01-11,2,7,1714409902.288391,DB
648,684,4,2017-01-09,2017-01-11,2017-01-11,2,6,1714409902.288391,DB
649,1153,4,2017-01-10,2017-01-11,2017-01-13,1,3,1714409902.288391,DB
650,729,4,2017-01-11,2017-01-14,2017-01-12,1,2,1714409902.288391,DB
651,190,4,2017-01-11,2017-01-13,2017-01-13,2,7,1714409902.288391,DB
652,985,4,2017-01-12,2017-01-15,2017-01-13,3,9,1714409902.288391,DB
653,1249,4,2017-01-14,2017-01-17,2017-01-15,1,2,1714409902.288391,DB
654,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,1714409902.288391,DB
655,347,4,2017-01-16,2017-01-17,2017-01-18,1,3,1714409902.288391,DB
656,949,4,2017-01-16,2017-01-17,2017-01-18,2,7,1714409902.288391,DB
657,349,4,2017-01-17,2017-01-19,2017-01-20,1,2,1714409902.288391,DB
658,1051,4,2017-01-17,2017-01-18,2017-01-18,2,7,1714409902.288391,DB
659,1391,4,2017-01-17,2017-01-19,2017-01-18,2,7,1714409902.288391,DB
660,383,4,2017-01-18,2017-01-19,2017-01-19,2,7,1714409902.288391,DB
