order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extract_time,source,late_delivery,weekend,latency_days,item_id,product_id,quantity,list_price_x,discount,extract_time_x,source_x,USD_to_EGP,list_price_egp,product_name,brand_id,category_id,model_year,list_price_y,extract_time_y,source_y
152,76,4,2016-03-29,2016-03-30,2016-03-30,2,6,1714409902.288391,DB,False,False,,2,22,2,269.99,0.2,1714409905.065816,DB,47.9,12932.521,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,1714324926.991976,datalake 
152,76,4,2016-03-29,2016-03-30,2016-03-30,2,6,1714409902.288391,DB,False,False,,3,16,2,599.99,0.07,1714409905.065816,DB,47.9,28739.521,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,1714324926.991976,datalake 
153,498,4,2016-03-30,2016-04-02,2016-04-01,2,6,1714409902.288391,DB,False,False,,1,16,1,599.99,0.07,1714409905.065816,DB,47.9,28739.521,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,1714324926.991976,datalake 
153,498,4,2016-03-30,2016-04-02,2016-04-01,2,6,1714409902.288391,DB,False,False,,2,8,1,1799.99,0.07,1714409905.065816,DB,47.9,86219.521,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1799.99,1714324926.991976,datalake 
153,498,4,2016-03-30,2016-04-02,2016-04-01,2,6,1714409902.288391,DB,False,False,,3,15,2,529.99,0.05,1714409905.065816,DB,47.9,25386.521,Electra Moto 1 - 2016,1,3,2016,529.99,1714324926.991976,datalake 
154,1286,4,2016-03-31,2016-04-01,2016-04-01,1,2,1714409902.288391,DB,False,False,,1,12,1,549.99,0.1,1714409905.065816,DB,47.9,26344.521,Electra Townie Original 21D - 2016,1,3,2016,549.99,1714324926.991976,datalake 
155,371,4,2016-04-02,2016-04-03,2016-04-04,2,6,1714409902.288391,DB,True,True,1.0,1,8,1,1799.99,0.1,1714409905.065816,DB,47.9,86219.521,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1799.99,1714324926.991976,datalake 
156,357,4,2016-04-03,2016-04-06,2016-04-05,1,3,1714409902.288391,DB,False,False,,1,18,2,449.0,0.2,1714409905.065816,DB,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,1714324926.991976,datalake 
156,357,4,2016-04-03,2016-04-06,2016-04-05,1,3,1714409902.288391,DB,False,False,,2,17,2,429.0,0.05,1714409905.065816,DB,47.9,20549.1,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,1714324926.991976,datalake 
156,357,4,2016-04-03,2016-04-06,2016-04-05,1,3,1714409902.288391,DB,False,False,,3,6,1,469.99,0.07,1714409905.065816,DB,47.9,22512.521,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,1714324926.991976,datalake 
157,43,4,2016-04-03,2016-04-06,2016-04-06,3,8,1714409902.288391,DB,False,False,,1,4,1,2899.99,0.1,1714409905.065816,DB,47.9,138909.52099999998,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,1714324926.991976,datalake 
157,43,4,2016-04-03,2016-04-06,2016-04-06,3,8,1714409902.288391,DB,False,False,,2,7,2,3999.99,0.07,1714409905.065816,DB,47.9,191599.521,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,1714324926.991976,datalake 
159,32,4,2016-04-04,2016-04-06,2016-04-06,1,2,1714409902.288391,DB,False,False,,1,13,1,269.99,0.2,1714409905.065816,DB,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,1714324926.991976,datalake 
160,205,4,2016-04-04,2016-04-06,2016-04-06,2,7,1714409902.288391,DB,False,False,,1,21,1,269.99,0.07,1714409905.065816,DB,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,1714324926.991976,datalake 
160,205,4,2016-04-04,2016-04-06,2016-04-06,2,7,1714409902.288391,DB,False,False,,2,15,2,529.99,0.07,1714409905.065816,DB,47.9,25386.521,Electra Moto 1 - 2016,1,3,2016,529.99,1714324926.991976,datalake 
160,205,4,2016-04-04,2016-04-06,2016-04-06,2,7,1714409902.288391,DB,False,False,,3,18,2,449.0,0.1,1714409905.065816,DB,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,1714324926.991976,datalake 
160,205,4,2016-04-04,2016-04-06,2016-04-06,2,7,1714409902.288391,DB,False,False,,4,11,1,1680.99,0.05,1714409905.065816,DB,47.9,80519.421,Surly Straggler 650b - 2016,8,4,2016,1680.99,1714324926.991976,datalake 
161,251,4,2016-04-04,2016-04-07,2016-04-05,2,7,1714409902.288391,DB,False,False,,1,24,2,549.99,0.07,1714409905.065816,DB,47.9,26344.521,Electra Townie Original 21D - 2016,1,2,2016,549.99,1714324926.991976,datalake 
161,251,4,2016-04-04,2016-04-07,2016-04-05,2,7,1714409902.288391,DB,False,False,,2,22,1,269.99,0.05,1714409905.065816,DB,47.9,12932.521,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,1714324926.991976,datalake 
161,251,4,2016-04-04,2016-04-07,2016-04-05,2,7,1714409902.288391,DB,False,False,,3,7,2,3999.99,0.05,1714409905.065816,DB,47.9,191599.521,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,1714324926.991976,datalake 
162,31,4,2016-04-06,2016-04-08,2016-04-07,1,3,1714409902.288391,DB,False,False,,1,18,1,449.0,0.07,1714409905.065816,DB,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,1714324926.991976,datalake 
162,31,4,2016-04-06,2016-04-08,2016-04-07,1,3,1714409902.288391,DB,False,False,,2,21,2,269.99,0.07,1714409905.065816,DB,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,1714324926.991976,datalake 
162,31,4,2016-04-06,2016-04-08,2016-04-07,1,3,1714409902.288391,DB,False,False,,3,3,2,999.99,0.1,1714409905.065816,DB,47.9,47899.521,Surly Wednesday Frameset - 2016,8,6,2016,999.99,1714324926.991976,datalake 
163,1325,4,2016-04-06,2016-04-07,2016-04-07,2,7,1714409902.288391,DB,False,False,,1,12,1,549.99,0.1,1714409905.065816,DB,47.9,26344.521,Electra Townie Original 21D - 2016,1,3,2016,549.99,1714324926.991976,datalake 
163,1325,4,2016-04-06,2016-04-07,2016-04-07,2,7,1714409902.288391,DB,False,False,,2,18,1,449.0,0.2,1714409905.065816,DB,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,1714324926.991976,datalake 
164,610,4,2016-04-07,2016-04-08,2016-04-09,2,7,1714409902.288391,DB,True,False,1.0,1,4,2,2899.99,0.05,1714409905.065816,DB,47.9,138909.52099999998,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,1714324926.991976,datalake 
164,610,4,2016-04-07,2016-04-08,2016-04-09,2,7,1714409902.288391,DB,True,False,1.0,2,10,2,1549.0,0.05,1714409905.065816,DB,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,1714324926.991976,datalake 
164,610,4,2016-04-07,2016-04-08,2016-04-09,2,7,1714409902.288391,DB,True,False,1.0,3,14,1,269.99,0.1,1714409905.065816,DB,47.9,12932.521,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,1714324926.991976,datalake 
165,574,4,2016-04-08,2016-04-10,2016-04-10,1,3,1714409902.288391,DB,False,True,,1,4,2,2899.99,0.05,1714409905.065816,DB,47.9,138909.52099999998,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,1714324926.991976,datalake 
165,574,4,2016-04-08,2016-04-10,2016-04-10,1,3,1714409902.288391,DB,False,True,,2,23,1,299.99,0.2,1714409905.065816,DB,47.9,14369.521,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,1714324926.991976,datalake 
165,574,4,2016-04-08,2016-04-10,2016-04-10,1,3,1714409902.288391,DB,False,True,,3,2,1,749.99,0.05,1714409905.065816,DB,47.9,35924.521,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,1714324926.991976,datalake 
166,338,4,2016-04-08,2016-04-11,2016-04-11,2,6,1714409902.288391,DB,False,True,,1,10,2,1549.0,0.1,1714409905.065816,DB,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,1714324926.991976,datalake 
166,338,4,2016-04-08,2016-04-11,2016-04-11,2,6,1714409902.288391,DB,False,True,,2,11,1,1680.99,0.2,1714409905.065816,DB,47.9,80519.421,Surly Straggler 650b - 2016,8,4,2016,1680.99,1714324926.991976,datalake 
167,1034,4,2016-04-08,2016-04-09,2016-04-11,2,7,1714409902.288391,DB,True,True,2.0,1,12,1,549.99,0.05,1714409905.065816,DB,47.9,26344.521,Electra Townie Original 21D - 2016,1,3,2016,549.99,1714324926.991976,datalake 
167,1034,4,2016-04-08,2016-04-09,2016-04-11,2,7,1714409902.288391,DB,True,True,2.0,2,10,1,1549.0,0.2,1714409905.065816,DB,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,1714324926.991976,datalake 
167,1034,4,2016-04-08,2016-04-09,2016-04-11,2,7,1714409902.288391,DB,True,True,2.0,3,13,2,269.99,0.05,1714409905.065816,DB,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,1714324926.991976,datalake 
167,1034,4,2016-04-08,2016-04-09,2016-04-11,2,7,1714409902.288391,DB,True,True,2.0,4,7,2,3999.99,0.05,1714409905.065816,DB,47.9,191599.521,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,1714324926.991976,datalake 
168,1147,4,2016-04-09,2016-04-12,2016-04-11,1,3,1714409902.288391,DB,False,True,,1,6,1,469.99,0.1,1714409905.065816,DB,47.9,22512.521,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,1714324926.991976,datalake 
168,1147,4,2016-04-09,2016-04-12,2016-04-11,1,3,1714409902.288391,DB,False,True,,2,11,2,1680.99,0.07,1714409905.065816,DB,47.9,80519.421,Surly Straggler 650b - 2016,8,4,2016,1680.99,1714324926.991976,datalake 
168,1147,4,2016-04-09,2016-04-12,2016-04-11,1,3,1714409902.288391,DB,False,True,,3,12,2,549.99,0.07,1714409905.065816,DB,47.9,26344.521,Electra Townie Original 21D - 2016,1,3,2016,549.99,1714324926.991976,datalake 
168,1147,4,2016-04-09,2016-04-12,2016-04-11,1,3,1714409902.288391,DB,False,True,,4,22,2,269.99,0.2,1714409905.065816,DB,47.9,12932.521,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,1714324926.991976,datalake 
169,99,4,2016-04-10,2016-04-11,2016-04-11,2,7,1714409902.288391,DB,False,True,,1,20,2,599.99,0.1,1714409905.065816,DB,47.9,28739.521,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,599.99,1714324926.991976,datalake 
169,99,4,2016-04-10,2016-04-11,2016-04-11,2,7,1714409902.288391,DB,False,True,,2,5,1,1320.99,0.05,1714409905.065816,DB,47.9,63275.421,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,1714324926.991976,datalake 
169,99,4,2016-04-10,2016-04-11,2016-04-11,2,7,1714409902.288391,DB,False,True,,3,10,1,1549.0,0.2,1714409905.065816,DB,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,1714324926.991976,datalake 
169,99,4,2016-04-10,2016-04-11,2016-04-11,2,7,1714409902.288391,DB,False,True,,4,11,1,1680.99,0.2,1714409905.065816,DB,47.9,80519.421,Surly Straggler 650b - 2016,8,4,2016,1680.99,1714324926.991976,datalake 
169,99,4,2016-04-10,2016-04-11,2016-04-11,2,7,1714409902.288391,DB,False,True,,5,14,2,269.99,0.05,1714409905.065816,DB,47.9,12932.521,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,1714324926.991976,datalake 
170,1200,4,2016-04-10,2016-04-11,2016-04-13,2,7,1714409902.288391,DB,True,False,2.0,1,12,2,549.99,0.1,1714409905.065816,DB,47.9,26344.521,Electra Townie Original 21D - 2016,1,3,2016,549.99,1714324926.991976,datalake 
170,1200,4,2016-04-10,2016-04-11,2016-04-13,2,7,1714409902.288391,DB,True,False,2.0,2,24,1,549.99,0.05,1714409905.065816,DB,47.9,26344.521,Electra Townie Original 21D - 2016,1,2,2016,549.99,1714324926.991976,datalake 
170,1200,4,2016-04-10,2016-04-11,2016-04-13,2,7,1714409902.288391,DB,True,False,2.0,3,7,1,3999.99,0.2,1714409905.065816,DB,47.9,191599.521,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,1714324926.991976,datalake 
170,1200,4,2016-04-10,2016-04-11,2016-04-13,2,7,1714409902.288391,DB,True,False,2.0,4,18,2,449.0,0.05,1714409905.065816,DB,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,1714324926.991976,datalake 
171,237,4,2016-04-11,2016-04-14,2016-04-14,1,3,1714409902.288391,DB,False,False,,1,8,1,1799.99,0.05,1714409905.065816,DB,47.9,86219.521,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1799.99,1714324926.991976,datalake 
172,1079,4,2016-04-11,2016-04-12,2016-04-14,2,7,1714409902.288391,DB,True,False,2.0,1,23,1,299.99,0.07,1714409905.065816,DB,47.9,14369.521,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,1714324926.991976,datalake 
172,1079,4,2016-04-11,2016-04-12,2016-04-14,2,7,1714409902.288391,DB,True,False,2.0,2,16,1,599.99,0.2,1714409905.065816,DB,47.9,28739.521,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,1714324926.991976,datalake 
173,117,4,2016-04-11,2016-04-14,2016-04-13,3,8,1714409902.288391,DB,False,False,,1,14,1,269.99,0.05,1714409905.065816,DB,47.9,12932.521,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,1714324926.991976,datalake 
173,117,4,2016-04-11,2016-04-14,2016-04-13,3,8,1714409902.288391,DB,False,False,,2,16,1,599.99,0.2,1714409905.065816,DB,47.9,28739.521,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,1714324926.991976,datalake 
173,117,4,2016-04-11,2016-04-14,2016-04-13,3,8,1714409902.288391,DB,False,False,,3,20,2,599.99,0.05,1714409905.065816,DB,47.9,28739.521,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,599.99,1714324926.991976,datalake 
174,1361,4,2016-04-12,2016-04-13,2016-04-15,2,7,1714409902.288391,DB,True,False,2.0,1,22,2,269.99,0.2,1714409905.065816,DB,47.9,12932.521,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,269.99,1714324926.991976,datalake 
174,1361,4,2016-04-12,2016-04-13,2016-04-15,2,7,1714409902.288391,DB,True,False,2.0,2,19,2,449.0,0.1,1714409905.065816,DB,47.9,21507.1,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,1714324926.991976,datalake 
175,951,4,2016-04-13,2016-04-14,2016-04-14,2,6,1714409902.288391,DB,False,False,,1,5,1,1320.99,0.1,1714409905.065816,DB,47.9,63275.421,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,1714324926.991976,datalake 
175,951,4,2016-04-13,2016-04-14,2016-04-14,2,6,1714409902.288391,DB,False,False,,2,2,2,749.99,0.2,1714409905.065816,DB,47.9,35924.521,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,1714324926.991976,datalake 
175,951,4,2016-04-13,2016-04-14,2016-04-14,2,6,1714409902.288391,DB,False,False,,3,21,2,269.99,0.1,1714409905.065816,DB,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,1714324926.991976,datalake 
175,951,4,2016-04-13,2016-04-14,2016-04-14,2,6,1714409902.288391,DB,False,False,,4,19,1,449.0,0.07,1714409905.065816,DB,47.9,21507.1,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,1714324926.991976,datalake 
176,643,4,2016-04-15,2016-04-16,2016-04-17,2,7,1714409902.288391,DB,True,True,1.0,1,2,2,749.99,0.07,1714409905.065816,DB,47.9,35924.521,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,1714324926.991976,datalake 
176,643,4,2016-04-15,2016-04-16,2016-04-17,2,7,1714409902.288391,DB,True,True,1.0,2,11,2,1680.99,0.2,1714409905.065816,DB,47.9,80519.421,Surly Straggler 650b - 2016,8,4,2016,1680.99,1714324926.991976,datalake 
176,643,4,2016-04-15,2016-04-16,2016-04-17,2,7,1714409902.288391,DB,True,True,1.0,3,16,2,599.99,0.05,1714409905.065816,DB,47.9,28739.521,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,1714324926.991976,datalake 
177,121,4,2016-04-16,2016-04-19,2016-04-19,1,2,1714409902.288391,DB,False,False,,1,20,2,599.99,0.1,1714409905.065816,DB,47.9,28739.521,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,599.99,1714324926.991976,datalake 
178,756,4,2016-04-16,2016-04-17,2016-04-18,2,6,1714409902.288391,DB,True,True,1.0,1,10,2,1549.0,0.2,1714409905.065816,DB,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,1714324926.991976,datalake 
178,756,4,2016-04-16,2016-04-17,2016-04-18,2,6,1714409902.288391,DB,True,True,1.0,2,12,1,549.99,0.05,1714409905.065816,DB,47.9,26344.521,Electra Townie Original 21D - 2016,1,3,2016,549.99,1714324926.991976,datalake 
178,756,4,2016-04-16,2016-04-17,2016-04-18,2,6,1714409902.288391,DB,True,True,1.0,3,3,1,999.99,0.1,1714409905.065816,DB,47.9,47899.521,Surly Wednesday Frameset - 2016,8,6,2016,999.99,1714324926.991976,datalake 
178,756,4,2016-04-16,2016-04-17,2016-04-18,2,6,1714409902.288391,DB,True,True,1.0,4,18,1,449.0,0.07,1714409905.065816,DB,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,1714324926.991976,datalake 
179,616,4,2016-04-17,2016-04-19,2016-04-19,2,6,1714409902.288391,DB,False,False,,1,13,2,269.99,0.05,1714409905.065816,DB,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,1714324926.991976,datalake 
179,616,4,2016-04-17,2016-04-19,2016-04-19,2,6,1714409902.288391,DB,False,False,,2,26,1,599.99,0.1,1714409905.065816,DB,47.9,28739.521,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,1714324926.991976,datalake 
179,616,4,2016-04-17,2016-04-19,2016-04-19,2,6,1714409902.288391,DB,False,False,,3,18,1,449.0,0.2,1714409905.065816,DB,47.9,21507.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,1714324926.991976,datalake 
179,616,4,2016-04-17,2016-04-19,2016-04-19,2,6,1714409902.288391,DB,False,False,,4,12,2,549.99,0.2,1714409905.065816,DB,47.9,26344.521,Electra Townie Original 21D - 2016,1,3,2016,549.99,1714324926.991976,datalake 
179,616,4,2016-04-17,2016-04-19,2016-04-19,2,6,1714409902.288391,DB,False,False,,5,20,2,599.99,0.1,1714409905.065816,DB,47.9,28739.521,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,599.99,1714324926.991976,datalake 
180,918,4,2016-04-17,2016-04-20,2016-04-19,2,7,1714409902.288391,DB,False,False,,1,16,1,599.99,0.07,1714409905.065816,DB,47.9,28739.521,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,1714324926.991976,datalake 
181,459,4,2016-04-18,2016-04-20,2016-04-20,1,3,1714409902.288391,DB,False,False,,1,10,1,1549.0,0.05,1714409905.065816,DB,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,1714324926.991976,datalake 
181,459,4,2016-04-18,2016-04-20,2016-04-20,1,3,1714409902.288391,DB,False,False,,2,11,1,1680.99,0.1,1714409905.065816,DB,47.9,80519.421,Surly Straggler 650b - 2016,8,4,2016,1680.99,1714324926.991976,datalake 
181,459,4,2016-04-18,2016-04-20,2016-04-20,1,3,1714409902.288391,DB,False,False,,3,15,2,529.99,0.2,1714409905.065816,DB,47.9,25386.521,Electra Moto 1 - 2016,1,3,2016,529.99,1714324926.991976,datalake 
181,459,4,2016-04-18,2016-04-20,2016-04-20,1,3,1714409902.288391,DB,False,False,,4,24,2,549.99,0.05,1714409905.065816,DB,47.9,26344.521,Electra Townie Original 21D - 2016,1,2,2016,549.99,1714324926.991976,datalake 
182,854,4,2016-04-18,2016-04-19,2016-04-20,2,6,1714409902.288391,DB,True,False,1.0,1,25,2,499.99,0.05,1714409905.065816,DB,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,1714324926.991976,datalake 
182,854,4,2016-04-18,2016-04-19,2016-04-20,2,6,1714409902.288391,DB,True,False,1.0,2,24,2,549.99,0.07,1714409905.065816,DB,47.9,26344.521,Electra Townie Original 21D - 2016,1,2,2016,549.99,1714324926.991976,datalake 
183,22,4,2016-04-19,2016-04-20,2016-04-20,2,7,1714409902.288391,DB,False,False,,1,11,2,1680.99,0.2,1714409905.065816,DB,47.9,80519.421,Surly Straggler 650b - 2016,8,4,2016,1680.99,1714324926.991976,datalake 
183,22,4,2016-04-19,2016-04-20,2016-04-20,2,7,1714409902.288391,DB,False,False,,2,12,2,549.99,0.05,1714409905.065816,DB,47.9,26344.521,Electra Townie Original 21D - 2016,1,3,2016,549.99,1714324926.991976,datalake 
183,22,4,2016-04-19,2016-04-20,2016-04-20,2,7,1714409902.288391,DB,False,False,,3,19,1,449.0,0.07,1714409905.065816,DB,47.9,21507.1,Pure Cycles William 3-Speed - 2016,4,3,2016,449.0,1714324926.991976,datalake 
183,22,4,2016-04-19,2016-04-20,2016-04-20,2,7,1714409902.288391,DB,False,False,,4,17,1,429.0,0.07,1714409905.065816,DB,47.9,20549.1,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,1714324926.991976,datalake 
184,134,4,2016-04-19,2016-04-21,2016-04-22,2,7,1714409902.288391,DB,True,False,1.0,1,4,1,2899.99,0.2,1714409905.065816,DB,47.9,138909.52099999998,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,1714324926.991976,datalake 
184,134,4,2016-04-19,2016-04-21,2016-04-22,2,7,1714409902.288391,DB,True,False,1.0,2,5,1,1320.99,0.1,1714409905.065816,DB,47.9,63275.421,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,1714324926.991976,datalake 
184,134,4,2016-04-19,2016-04-21,2016-04-22,2,7,1714409902.288391,DB,True,False,1.0,3,14,1,269.99,0.1,1714409905.065816,DB,47.9,12932.521,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,1714324926.991976,datalake 
186,1127,4,2016-04-21,2016-04-22,2016-04-24,2,6,1714409902.288391,DB,True,True,2.0,1,4,1,2899.99,0.1,1714409905.065816,DB,47.9,138909.52099999998,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,1714324926.991976,datalake 
186,1127,4,2016-04-21,2016-04-22,2016-04-24,2,6,1714409902.288391,DB,True,True,2.0,2,6,1,469.99,0.1,1714409905.065816,DB,47.9,22512.521,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,1714324926.991976,datalake 
187,183,4,2016-04-22,2016-04-23,2016-04-24,2,6,1714409902.288391,DB,True,True,1.0,1,5,1,1320.99,0.05,1714409905.065816,DB,47.9,63275.421,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,1714324926.991976,datalake 
188,390,4,2016-04-22,2016-04-23,2016-04-25,2,6,1714409902.288391,DB,True,True,2.0,1,7,2,3999.99,0.07,1714409905.065816,DB,47.9,191599.521,Trek Slash 8 27.5 - 2016,9,6,2016,3999.99,1714324926.991976,datalake 
189,1288,4,2016-04-23,2016-04-24,2016-04-26,1,2,1714409902.288391,DB,True,False,2.0,1,16,2,599.99,0.2,1714409905.065816,DB,47.9,28739.521,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,1714324926.991976,datalake 
190,98,4,2016-04-23,2016-04-25,2016-04-25,2,6,1714409902.288391,DB,False,True,,1,24,1,549.99,0.05,1714409905.065816,DB,47.9,26344.521,Electra Townie Original 21D - 2016,1,2,2016,549.99,1714324926.991976,datalake 
190,98,4,2016-04-23,2016-04-25,2016-04-25,2,6,1714409902.288391,DB,False,True,,2,15,1,529.99,0.2,1714409905.065816,DB,47.9,25386.521,Electra Moto 1 - 2016,1,3,2016,529.99,1714324926.991976,datalake 
190,98,4,2016-04-23,2016-04-25,2016-04-25,2,6,1714409902.288391,DB,False,True,,3,3,2,999.99,0.2,1714409905.065816,DB,47.9,47899.521,Surly Wednesday Frameset - 2016,8,6,2016,999.99,1714324926.991976,datalake 
191,919,4,2016-04-27,2016-04-28,2016-04-28,1,2,1714409902.288391,DB,False,False,,1,25,1,499.99,0.05,1714409905.065816,DB,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,1714324926.991976,datalake 
191,919,4,2016-04-27,2016-04-28,2016-04-28,1,2,1714409902.288391,DB,False,False,,2,12,2,549.99,0.2,1714409905.065816,DB,47.9,26344.521,Electra Townie Original 21D - 2016,1,3,2016,549.99,1714324926.991976,datalake 
191,919,4,2016-04-27,2016-04-28,2016-04-28,1,2,1714409902.288391,DB,False,False,,3,3,1,999.99,0.07,1714409905.065816,DB,47.9,47899.521,Surly Wednesday Frameset - 2016,8,6,2016,999.99,1714324926.991976,datalake 
191,919,4,2016-04-27,2016-04-28,2016-04-28,1,2,1714409902.288391,DB,False,False,,4,8,2,1799.99,0.05,1714409905.065816,DB,47.9,86219.521,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1799.99,1714324926.991976,datalake 
191,919,4,2016-04-27,2016-04-28,2016-04-28,1,2,1714409902.288391,DB,False,False,,5,23,1,299.99,0.05,1714409905.065816,DB,47.9,14369.521,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,299.99,1714324926.991976,datalake 
192,728,4,2016-04-27,2016-04-28,2016-04-29,2,7,1714409902.288391,DB,True,False,1.0,1,8,2,1799.99,0.1,1714409905.065816,DB,47.9,86219.521,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,1799.99,1714324926.991976,datalake 
192,728,4,2016-04-27,2016-04-28,2016-04-29,2,7,1714409902.288391,DB,True,False,1.0,2,25,1,499.99,0.07,1714409905.065816,DB,47.9,23949.521,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,1714324926.991976,datalake 
192,728,4,2016-04-27,2016-04-28,2016-04-29,2,7,1714409902.288391,DB,True,False,1.0,3,2,1,749.99,0.05,1714409905.065816,DB,47.9,35924.521,Ritchey Timberwolf Frameset - 2016,5,6,2016,749.99,1714324926.991976,datalake 
192,728,4,2016-04-27,2016-04-28,2016-04-29,2,7,1714409902.288391,DB,True,False,1.0,4,24,2,549.99,0.07,1714409905.065816,DB,47.9,26344.521,Electra Townie Original 21D - 2016,1,2,2016,549.99,1714324926.991976,datalake 
192,728,4,2016-04-27,2016-04-28,2016-04-29,2,7,1714409902.288391,DB,True,False,1.0,5,10,2,1549.0,0.2,1714409905.065816,DB,47.9,74197.09999999999,Surly Straggler - 2016,8,4,2016,1549.0,1714324926.991976,datalake 
193,1366,4,2016-04-28,2016-04-30,2016-04-30,1,3,1714409902.288391,DB,False,False,,1,12,2,549.99,0.1,1714409905.065816,DB,47.9,26344.521,Electra Townie Original 21D - 2016,1,3,2016,549.99,1714324926.991976,datalake 
194,558,4,2016-04-28,2016-04-30,2016-05-01,2,7,1714409902.288391,DB,True,True,1.0,1,21,2,269.99,0.2,1714409905.065816,DB,47.9,12932.521,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,1714324926.991976,datalake 
